year,finder,category,cves
2025,MEOW,other,2
2025,Maxime Villard,other,2
2025,Sharan Patil with REVERSEC,other,2
2025,bountyplz,other,2
2025,Kunlun Lab with https://www.cyberkl.com/,other,1
2025,@TrueUnitySect,other,1
2025,DongJun Kim with Enki WhiteHat,other,1
2025,Jongseong Kim with Enki WhiteHat,other,1
2025,Konstantin Ruhmann with Volkswagen Financial Services AG,other,1
2025,邹瑞伦 with Codesafe Team of Legendsec at Qi'anxin Group,other,1
2025,cjm00n with Kunlun Lab & Zhiniang Peng with HUST,other,1
2025,Daniel Weglowski,other,1
2025,Sam Pope with MSRC Vulnerabilities & Mitigations,other,1
2025,Microsoft SMIS Team,other,1
2025,Zhiniang Peng with HUST and wh1tc with kunlun lab,other,1
2025,Sébastien Huneault with CyberQuébec,other,1
2025,Microsoft Offensive Research & Security Engineering with Microsoft,other,1
2025,MUHAMMAD ZAID GHIFARI with KALIMANTAN UTARA,other,1
2025,Alex Stanescu with Microsoft,other,1
2025,Derek Chu and Alex Stanescu with Microsoft,other,1
2025,Vani Nadh Koyi with Microsoft,other,1
2025,Vijay Chegu with Microsoft,other,1
2025,Dan DeFolo with Microsoft,other,1
2025,Eduardo Barrera with Microsoft,other,1
2025,Julian Lemmerich with cirosec GmbH,other,1
2025,Lukas Dusold with cirosec GmbH,other,1
2025,Hu Bowen with Nanyang Technological University,other,1
2025,Wang Kuo with Nanyang Technological University,other,1
2025,Chang Chip-Hong with Nanyang Technological University,other,1
2025,Oscar Virot with Toriv AB,other,1
2025,Remco van der Meer,other,1
2025,Or Yair and Shahak Morag with SafeBreach,other,1
2025,Deven Bowers with Microsoft,other,1
2025,Nicholas Vadasz with Microsoft,other,1
2025,Erik Peterson with Microsoft Corporation,other,1
2025,Robert Zhao and Erik Peterson with Microsoft Corporation,other,1
2025,Zhiniang Peng with HUST Ver Lewis Lee,other,1
2025,Jordan Borean,other,1
2025,Sébastien Huneault with Cégep de l'Outaouais,other,1
2025,Dimitrios Valsamaras with Microsoft,other,1
2025,Matthieu Buffet,other,1
2025,Micky Thongam - HackSys Inc working with Trend Micro Zero Day Initiative,other,1
2025,"Rodrigo D' Afonseca Silva, Pedro Henrique Pereira Souza, Lucas Luna Gomes Do Rosario, and Josè Acácio Dos Santos Costa",other,1
2025,"cjm00n, wh1tc with Kunlun Lab & Zhiniang Peng with HUST",other,1
2025,"Víctor A. Morales from GM Sectec, Inc.",other,1
2025,Ivan Lepies with IstroSec s.r.o.,other,1
2025,Han Zheng with HexHive,other,1
2025,James Newton-King with Microsoft,other,1
2025,Nick Wojciechowski,other,1
2025,Nicklas Broberg Larsson with Navigot AB,other,1
2025,batram,other,1
2025,Ben Sparks,other,1
2025,boolgombear & Jmini,other,1
2025,Jmini and boolgombear,other,1
2025,Paweł Szafirowski (Proximus) with Saphir CyberSecurity,other,1
2025,Emad Al-Mousa,other,1
2025,Batuhan Er with HawkTrace,other,1
2025,Johann Rehberger with https://embracethered.com/,other,1
2025,Markus Vervier with Persistent Security Industries GmbH,other,1
2025,Adri Bonilla Martin (k0x),other,1
2025,Lucas Miller of Trend Research,other,1
2025,Hussein Aurbyae with Microsoft,other,1
2025,Hyeonjin Choi (@d4m0n_8) of Out Of Bounds with Trend Zero Day Initiative,other,1
2025,Shadi Habbal with TÜV Rheinland i-sec GmbH,other,1
2025,Kai Lu of Palo Alto Networks,other,1
2025,goodbyeselene with Trend Zero Day Initiative,other,1
2025,Bùi Quang Hiếu (@tykawaii98) with Crowdfense,other,1
2025,Aleksandr Koshelev from Crowdfense,other,1
2025,Do Manh Dung & Nguyen Dang Nguyen of STAR Labs SG Pte. Ltd. ( @starlabs_sg ) working with Trend Zero Day Initiative,other,1
2025,DEVCORE - Angelboy (@scwuaptx) from DEVCORE Research Team with Trend Zero Day Initiative,other,1
2025,0x140ce[LLMole],other,1
2025,wh1tc & Zhiniang Peng with HUST,other,1
2025,"wh1tc in Kunlun lab, devoke, Zhiniang Peng with HUST",other,1
2025,"wh1tc in Kunlun lab, devoke & Zhiniang Peng with HUST",other,1
2025,"Li Shuang, willJ, and Guang Gong with the Vulnerability Research Institute",other,1
2025,Tianze Ding (@D1iv3),other,1
2025,Yuval Gordon with Akamai,other,1
2025,Nitesh Surana (niteshsurana.com) and Nelson William Gamazo Sanchez of Trend Research,other,1
2025,QWangWang & zcgonvh,other,1
2025,"Luke Papandrea, Microsoft Corporation",other,1
2025,Ming-Wei Shih with Microsoft,other,1
2025,Ahmad Abdullateef with Microsoft,other,1
2025,Railgun with Kunlun Lab,other,1
2025,Alwi Al Hadad with Meta4sec - Komunitas Siber UNM,other,1
2025,Syarif Muhammad Sajjad,other,1
2025,Thunder_J,other,1
2025,0rb1t with None,other,1
2025,Taeω02,other,1
2025,Tushar Maroo with Microsoft,other,1
2025,National Security Agency,other,1
2025,ErPaciocco,other,1
2025,wh1tc@Kunlun lab& devoke & Zhiniang Peng with HUST,other,1
2025,Mitchell Turner with Prelude Research,other,1
2025,https://x.com/33y0re Connor McGarr with https://www.preludesecurity.com Prelude Research,other,1
2025,Francisco José Carot Ripollés (RipFran) with KPMG Spain,other,1
2025,José Pedro Pereira Junior; https://www.linkedin.com/in/jose-pedro-pereira-jr/,other,1
2025,Osman Eren Güneş,other,1
2025,Melih Kaan Yıldız,other,1
2025,Pēteris Hermanis Osipovs,other,1
2025,DeadOverflow,other,1
2025,Justin Necke,other,1
2025,Gautam Peri,other,1
2025,wtm with Offensi,other,1
2025,Dan Reimer with Microsoft,other,1
2025,Jianyang Song,other,1
2025,jhilakshi,other,1
2025,xzyhellsing,other,1
2025,Ilan Kalendarov with Cymulate,other,1
2025,Elad Beber with Cymulate,other,1
2025,Ben Zamir with Cymulate,other,1
2025,Karan Bamal with Sentinel One,other,1
2025,Stefan Đurašković,other,1
2025,F4,other,1
2025,Stéphane Emma with POST Luxembourg,other,1
2025,Jérémie Fréreault,other,1
2025,MOAAD AKHRAZ,other,1
2025,Simon Zuckerbraun and Peter Girnus of Trend Micro Zero Day Initiative,other,1
2025,Francisco Falcón and Iván Arce of Quarkslab,other,1
2025,Nirmala Nawale with Microsoft,other,1
2025,Varun Goel from Microsoft,other,1
2025,MORSE,other,1
2025,Yorick Koster of Securify B.V.,other,1
2025,Vincent Yau with Cathay Pacific,other,1
2025,Ivan Sheung with Cathay Pacific,other,1
2025,Owen Cheung with Cathay Pacific,other,1
2025,cjm00n with Cyber Kunlun & Zhiniang Peng,other,1
2025,AshLc,other,1
2025,Simon Zuckerbraun with Trend Micro Zero Day Initiative,other,1
2025,Mohd Huzaifa,other,1
2025,findbug,other,1
2025,nicolas joly,other,1
2025,Raj Kumar with Microsoft,other,1
2025,Asna Farooqui,other,1
2025,George Hughey,other,1
2025,RanchoIce,other,1
2025,Mozilla,other,1
2025,Sebastian Sadeq Birke with ReTest Security ApS,other,1
2025,André Schoorl and Bruno Pereira Vidal,other,1
2025,Bruno Pereira Vidal,other,1
2025,Haifei Li with Check Point Research,other,1
2025,Eric Lawrence with Microsoft,other,1
2025,Noah Gilson with Microsoft,other,1
2025,Daniel Plaisted with Microsoft,other,1
2025,Jmini,other,1
2025,SeungYun LEE with bObffice (BOB13th),other,1
2025,JunHyuk Im with bObffice (BOB13th),other,1
2025,Kiyeon Jeong with bObffice (BOB13th),other,1
2025,JongGeon KIM with bObffice (BOB13th),other,1
2025,Jeongmin Choi with bObffice (BOB13th),other,1
2025,Seungyun LEE with bObffice(BOB 13th),other,1
2025,Jeongmin Choi with bObffice(BOB 13th),other,1
2025,Junhyuk IM with bObffice(BOB 13th),other,1
2025,JongGeon KIM with bObffice(BOB 13th),other,1
2025,Kiyeon Jeong with bObffice(BOB 13th),other,1
2025,Kian Gorgichuk,other,1
2025,SkorikARI,other,1
2025,Bastian Kanbach with SSE - Secure Systems Engineering GmbH,other,1
2025,M1n9K1n9 with APT250,other,1
2025,Adrien Scholler with Holiseum,other,1
2025,CSIRT MON,other,1
2025,Eduardo Berlanga (seqode),other,1
2025,Kyle Westhaus with Microsoft Offensive Research & Security Engineering (MORSE),other,1
2025,Simon Zuckerbraun of Trend Micro Zero Day Initiative,other,1
2025,Li Shuang and willJ with vulnerability research institute,other,1
2025,Australian Signals Directorate,other,1
2025,"Mukyoung Kwak, Seongheun Hong, Jaeseok Bae, Inkyu Yang, Jiwon Jang, Seoyun Cho with Best of the Best 13th Team MSRC Gasan",other,1
2025,Tzah Pahima,other,1
2025,Internal with Microsoft,other,1
2025,Dylan Bickerstaff with below average,other,1
2025,asnine,other,1
2025,Sazzad Mahmud Tomal,other,1
2025,"Alex Ionescu, working for Winsider Seminars & Solutions, Inc.",other,1
2025,"Windows Kernel, Virtualization & Security Team",other,1
2025,Gus Catalano with Microsoft,other,1
2025,Marin Duroyon,other,1
2025,Filip Dragovic (@filip_dragovic) working with Trend Zero Day Initiative,other,1
2025,Wh1tc with Kunlun Lab & Zhiniang Peng with HUST,other,1
2025,Or Yair Or Yair with SafeBreach,other,1
2025,Shahak Morag Shahak Morag with SafeBreach,other,1
2025,Vladimir Aleksic with Microsoft,other,1
2025,JeongOh Kyea with THEORI,other,1
2025,Kaligula Armblessed (@KaligulaSec) with STAR Labs SG Pte. Ltd.,other,1
2025,Muhammad Alqi Fahrezi,other,1
2025,Nan Wang(@eternalsakura13) and Ziling Chen,other,1
2025,Anonymous with Microsoft,other,1
2025,Ron Ben Yizhak with SafeBreach,other,1
2025,Seungjin Oh (@seungjin01) with 78ResearchLab,other,1
2025,OUYANG FEI,other,1
2025,Netanel Ben Simon and Alon Leviev with Microsoft Offensive Research & Security Engineering (MORSE),other,1
2025,Arjun Vasudeva with MSRC V&M,other,1
2025,Windows Kernel Virtualization & Security Team,other,1
2025,"Windows Kernel, Virtualization & Silicon Team",other,1
2025,Praveen with Microsoft Corp.,other,1
2025,Axel Andrejs,other,1
2025,Cherie-Anne Lee (@KaligulaSec) with STAR Labs SG Pte. Ltd.,other,1
2025,cjm00n with Kunlun Lab & Zhiniang Peng,other,1
2025,Viettel Cyber Security working with Trend Zero Day Initiative,other,1
2025,"Guang Gong, Li Shuang and willJ with Vulnerability Research Institute",other,1
2025,Eakasit Tangmunchittham with Secure-D Center,other,1
2025,Ravi Shetye with Microsoft,other,1
2025,Marcin Wiazowski with Trend Zero Day Initiative,other,1
2025,Mathias Vorreiter Pedersen with Microsoft,other,1
2025,Benjamin Rodes with Microsoft,other,1
2025,George Hughey with Microsoft,other,1
2025,Omer Dahan,other,1
2025,Christian August Holm Hansen with Binary Security,other,1
2025,khoadha with vcslab of Viettel Cyber Security,other,1
2025,jony_juice,other,1
2025,Seunghoe Kim with S2W Inc.,other,1
2025,Genghis Karimov with Microsoft High-Availability Storage Group,other,1
2025,Alexander Pudwill,other,1
2025,Sergey Bliznyuk with Positive Technologies,other,1
2025,whoisthatguy,other,1
2025,Naor Hodorov,other,1
2025,Kolja Grassmann with Neodyme AG,other,1
2025,"Ken Kitahara with LAC Co., Ltd.",other,1
2025,Robbie Corley,other,1
2025,Julian Härig,other,1
2025,Shay Berkovich with Wiz,other,1
2025,Alexandra Gofman and David Driker (Check Point Research),other,1
2025,Christopher Whipp with Services Australia,other,1
2025,Mingda Li with Dow,other,1
2025,James Forshaw of Google Project Zero,other,1
2025,RedTeam Pentesting GmbH,other,1
2025,Stefan Walter and Daniel Isern with SySS GmbH,other,1
2025,Ahamada M'Bamba (h1roki),other,1
2025,Cameron Stish with GuidePoint Security,other,1
2025,Wilfried Bécard with Synacktiv,other,1
2025,Keisuke Hirata with CrowdStrike,other,1
2025,Railgun with Kunlun Lab & Zhiniang Peng with HUST,other,1
2025,Nitesh Surana (@_niteshsurana) & Nelson William Gamazo Sanchez of Trend Micro Research with Trend Zero Day Initiative,other,1
2025,rushbruh,other,1
2025,raven at Kunlun Lab,other,1
2025,Puf,other,1
2025,Aim Labs (Part of Aim Security),other,1
2025,Zahid TOKAT,other,1
2025,Exodus Intelligence Vendor Disclosure Team with Exodus Intelligence,other,1
2025,l1k3beef,other,1
2025,Adel and Benjamin Rodes.,other,1
2025,Aakriti Shukla with Microsoft,other,1
2025,Lockheed Martin Red Team,other,1
2025,R4nger & Zhiniang Peng with HUST,other,1
2025,Ashana Sharan with Microsoft India,other,1
2025,Rintaro Koike with NTT Security Holdings,other,1
2025,0x6rss,other,1
2025,hyp3rlinx,other,1
2025,Jay Ladhad with Microsoft,other,1
2025,Wayne Low of Synapxe,other,1
2025,Florian Schweins,other,1
2025,Filip Jurčacko with ESET,other,1
2025,Zhengyu Liu and Jiacheng(Gavin) Zhong with Johns Hopkins University,other,1
2025,Zhengyu Liu with Johns Hopkins University,other,1
2025,Jiacheng(Gavin) Zhong with Johns Hopkins University,other,1
2025,SP with WithSecure Consulting,other,1
2025,Aliakbar Zahravi with Trend Micro,other,1
2025,Ahmed ElMasry,other,1
2025,Om Apip with ITSEC Asia,other,1
2025,canalun,other,1
2025,Rich Mirch with Stratascale,other,1
2025,astraleureka (eureka@astr.al),other,1
2025,zeeagil,other,1
2025,Vladimir Lagunov with JetBrains,other,1
2025,Yansen with PulseSecure Pte Ltd.,other,1
2025,Naceri with MSRC Vulnerabilities & Mitigations,other,1
2025,Prasanna Kudli,other,1
2025,CrowdStrike Advanced Research Team,other,1
2025,Benoit Sevens of Google Threat Intelligence Group,other,1
2025,Abdulrahman Zaiter,other,1
2025,Joshua Murrell with NetSPI,other,1
2025,Dan Mattson with Microsoft,other,1
2025,Byunghyun Kang with Sejong University,other,1
2025,Dan Reynolds,other,1
2025,MORSE with Microsoft,other,1
2025,Genghis Karimov with Microsoft High Availability Storage Group,other,1
2025,R4nger & Zhiniang Peng,other,1
2025,Gábor Selján with Check Point,other,1
2025,G1ND1L4 with Microsoft,other,1
2025,Shay Shavit,other,1
2025,Cameron Vincent with Microsoft,other,1
2025,Rich Mirch with Stratascale Cyber Research Unit,other,1
2025,TwinkleStar03 with DEVCORE Internship Program,other,1
2025,Jongseong Kim (nevul37) with ENKI WhiteHat,other,1
2025,Dongjun Kim (smlijun) with ENKI WhiteHat,other,1
2025,Valter Wik with Cparta Cyber Defense AB,other,1
2025,Valter Mann with Cparta Cyber Defense AB,other,1
2025,Anonymous with Trend Zero Day Initiative,other,1
2025,@dnpushme & Zhiniang Peng with HUST & @sat0rn3,other,1
2025,Vo Van Thong with VNGGames,other,1
2025,Vaisha Bernard with Eye Security,other,1
2025,cjm00n & Zhiniang Peng with HUST,other,1
2025,IuHrm & cjm00n & Zhiniang Peng with HUST,other,1
2025,Sriharsha Pallekonda with Microsoft,other,1
2025,Harsh Vardhan with Microsoft,other,1
2025,Rocco Calvi (@TecR0c) with TecSecurity,other,1
2025,Sruthy TV,other,1
2025,Manish Kumawat,other,1
2025,41ae55e9310ff27fa6f26af4727e5590,other,1
2025,Philip Tsukerman with Cyberark,other,1
2025,Name: Lam Jun Rong Company name: NUS Greyhats URL: https://jro.sg,other,1
2025,Tarek Nakkouch,other,1
2025,AmeenBasha M K,other,1
2025,serverinspector,other,1
2025,Brandon Kraycirik,other,1
2025,@2st___ of Diffract Thanatos Tian of Diffract R4nger with Kunlun Lab Zhiniang Peng with HUST,other,1
2025,Joel Land of CISA Vulnerability Response and Coordination,other,1
2025,"Bryan Gonzalez, Ocelot Team @ Metabase Q",other,1
2025,Sid,other,1
2025,Fabian Mosch with r-tec IT Security GmbH Jordan Jay,other,1
2025,MSTIC,other,1
2025,Netanel Ben Simon with Microsoft (STORM),other,1
2025,Toaster,other,1
2025,"Lewis Lee , Chunyang Han , and Zhiniang Peng with HUST",other,1
2025,Samuel Pope with MSRC,other,1
2025,"Lewis Lee , Ver and Zhiniang Peng of HUST",other,1
2025,Ron Benyizhak with Safebreach,other,1
2025,Justin Hendricks,other,1
2025,Nikita Markevich,other,1
2025,Dominic Littlewood,other,1
2025,Len Sadowski and Oguz Bektas working with Trend Zero Day initiative,other,1
2025,Jonathan Leitschuh with Socket,other,1
2025,Ludwig,other,1
2025,Andrew Haigh with Aptean,other,1
2025,PeterAS17 with https://www.peteras17.me/,other,1
2025,Anthony Juanelli,other,1
2025,h4urek,other,1
2025,Casper,other,1
2025,tsuki,other,1
2025,vipinkumar,other,1
2025,Parag Mali with Microsoft,other,1
2025,Denis Faiustov with GMO Cybersecurity by Ierae,other,1
2025,Ruslan Sayfiev with GMO Cybersecurity by Ierae,other,1
2025,Denis Faiustov and Ruslan Sayfiev with GMO Cybersecurity by Ierae,other,1
2025,RuiLun Zou with Codesafe Team of Legendsec at Qi'anxin Group,other,1
2025,Microsoft Offensive Research & Security Engineering (MORSE),other,1
2025,Mitch Lindgren with Microsoft,other,1
2025,Philemon Orphee Favrod,other,1
2025,01dGu0@whitecap100,other,1
2025,Novy@whitecap100,other,1
2025,Zhiniang Peng of HUST,other,1
2025,Muhammad Faathin Abdurrahman,other,1
2025,wenqunwang with China Telecom Research Institute,other,1
2025,Hemant Kumar,other,1
2025,Aimad Eddine Houas (Steven),other,1
2025,"bartlomiejadamski , Holl0w",other,1
2025,mose nilsson,other,1
2025,moushi,other,1
2025,Remco van der Meer with Warpnet,other,1
2025,Markus Wulftange with CODE WHITE GmbH,other,1
2025,f7d8c52bec79e42795cf15888b85cbad,other,1
2025,G1ND1L4,other,1
2025,Gil Regev,other,1
2025,Vladimir Abramzon,other,1
2025,Dylan Ryan-Zilavy,other,1
2025,Chantal Olieman with Microsoft,other,1
2025,Gary Wang with Microsoft,other,1
2025,Jordan Rodak with Microsoft,other,1
2025,Arnaud PASCAL with VAADATA,other,1
2025,Thomas DELFINO with VAADATA,other,1
2025,Bob Bracke with The Collective Consulting,other,1
2025,"Garrett Foster with SpecterOps, Inc.",other,1
2025,Eduardo Braun Prado working with Trend Zero Day Initiative,other,1
2025,QWangWang,other,1
2025,haowei yan with jingdong dawnslab,other,1
2025,HAO LI with Venustech,other,1
2025,Bryan De Houwer with Crimson7,other,1
2025,Dennis Carlson with Abacus Group LLC,other,1
2025,Bighound,other,1
2025,Barath Stalin,other,1
2025,Zhiniang Peng,other,1
2025,Rutuja Shirali with Microsoft,other,1
2025,Yesayi Hovnanyan with Microsoft,other,1
2025,Matthew Cox with Microsoft,other,1
2025,Tamas Jos (@skelsec),other,1
2025,Eric Lawrence with Microsoft Defender for Endpoint,other,1
2025,her0m4nt,other,1
2025,wh1tc with Kunlun lab & devoke & Zhiniang Peng with HUST,other,1
2025,Ben Lichtman,other,1
2025,Martin Rakhmanov and Albin Vattakattu,other,1
2025,Mingi Jung with WebSec,other,1
2025,cixtor.com with Big Tech,other,1
2025,Ziv Somech with Microsoft,other,1
2025,Shimi Gersner with Microsoft,other,1
2025,Shahar Zelig with Microsoft,other,1
2025,Aonan Guan,other,1
2025,Lei Wang,other,1
2025,Ruben Gutierrez with Sky,other,1
2025,Talon Uptain,other,1
2026,Anonymous,other,331
2026,0ccbbf129444eb66344ccafb92b00df4,other,117
2026,Microsoft,other,60
2026,Kugelblitz with Microsoft,other,59
2026,yhw & txz,other,45
2026,41ae55e9310ff27fa6f26af4727e5590,other,34
2026,Seung Chan Kim,other,32
2026,Angelboy (@scwuaptx) with DEVCORE,other,29
2026,Haein Lee with KAIST Hacking Lab,other,28
2026,AIフィジカルインターフェイス二号機,other,27
2026,pwn2addr,other,26
2026,Kyeongmin Kim (@hareh4ru) with KAIST Hacking Lab,other,26
2026,P1hcn,other,24
2026,Donghyeon Oh with Patchpoint,other,23
2026,Jonghoi Kim,other,23
2026,hazard,other,22
2026,R4nger with Kunlun Lab & Zhiniang Peng with HUST,other,22
2026,Howard McGreehan with MSRC V&M,other,21
2026,k0shl,other,21
2026,Minwoo Jeong (P1nkjelly) with KAIST Hacking Lab,other,19
2026,"Kentaro Kawane with GMO Cybersecurity by Ierae, Inc.",other,18
2026,Minjea Park,other,17
2026,Jeongmin Choi,other,17
2026,h4urek with secsys lab,other,16
2026,David Zhu with Microsoft,other,16
2026,Pwnforr777,other,15
2026,"Jongseong Kim (nevul37), SEC-agent team",explicit_ai,14
2026,Varun Goel,other,13
2026,ChenJian with Sea Security Orca Team,other,13
2026,Brandon Fisher,other,13
2026,sangnt (@gnas0x0018) with Viettel Cyber Security,other,13
2026,Ky0toFu,other,13
2026,Henrique Pereira with Microsoft,other,12
2026,f7d8c52bec79e42795cf15888b85cbad,other,12
2026,"Hwiwon Lee (hwiwonl), SEC-agent team",explicit_ai,12
2026,grass341 with Viettel Cyber Security,other,12
2026,Souhail Hammou,other,11
2026,Alon Leviev with Microsoft (STORM),other,11
2026,haowei yan & xiaozun tang,other,11
2026,Microsoft Offensive Research & Security Engineering,other,11
2026,f4 & Zhiniang Peng with HUST,other,10
2026,Thanatos Tian (HKPolyU) & wgg & @2st__ with Diffract,other,10
2026,Jmini,other,10
2026,Linzishan & Anemone & Zhiniang Peng (HUST),other,10
2026,Yun Cong,other,10
2026,cyanbamboo and b2ahex,other,9
2026,"Younggi Park (grill66), SEC-agent team",explicit_ai,9
2026,WARP and ACS teams at Microsoft,other,9
2026,Thanatos Tian (HKPolyU) & wgg & @2st__ with Diffract & Zhiniang Peng with HUST,other,9
2026,tiebuchen,other,8
2026,Hay Mizrachi with Microsoft,other,8
2026,Ofek Levin Enclave with Enclave,other,8
2026,Rajesh Kumar,other,8
2026,Haein Lee,other,8
2026,Joe Desimone with Elastic Security,other,7
2026,z1r0,other,7
2026,Azure Yang with Kunlun Lab,other,7
2026,Thanatos Tian (HKPolyU) & npc0vo & @2st__ with Diffract,other,7
2026,Jeongmin Choi with S2W,other,7
2026,sweetchip,other,7
2026,Sridhar Periyasamy,other,7
2026,Anonymous working with TrendAI Zero Day Initiative,other,6
2026,Erik Egsgard with Field Effect,other,6
2026,Haifei Li with EXPMON,other,6
2026,Sriharsha Pallekonda with Microsoft,other,6
2026,Marcin Wiazowski working with TrendAI Zero Day Initiative,other,6
2026,Grant Hume,other,6
2026,pwnky,other,6
2026,hamayanhamayan,other,6
2026,Kn1ght,other,6
2026,Owen McCullough with Microsoft,other,6
2026,Shane Groff with Microsoft,other,6
2026,Michal Kamensky with Microsoft,other,6
2026,Thanatos Tian & wgg & @2st__ with Diffract,other,6
2026,DongJun Kim with Enki WhiteHat,other,6
2026,Ludvig Pedersen,other,5
2026,Ben Zamir with Cymulate,other,5
2026,Sharath Unni,other,5
2026,namnp with Viettel Cyber Security,other,5
2026,Dongjun Lee (m0nd2y) with KAIST Hacking Lab,other,5
2026,Kevin Gosse,other,5
2026,TrendAI Zero Day Initiative,other,5
2026,Owen McCullough with MSRC V&M,other,5
2026,Asaf Cohen with XBreach.ai,other,5
2026,Chen Le Qi (@cplearns2h4ck) with STAR Labs SG Pte. Ltd.,other,5
2026,Hwiwon Lee (hwiwonl) with UIUC,other,5
2026,Jongseong Kim (nevul37) with UIUC,other,5
2026,YuilMuil(Yoon Jung Hyun),other,5
2026,Piotr Bazydło (@chudypb),other,5
2026,Microsoft Red Team (MRT) with Microsoft,other,5
2026,Sergey immortalp0ny Tarasov with Positive Technologies,other,5
2026,Daniel R,other,5
2026,Yanir Tsarimi,other,5
2026,0rb1t with None,other,4
2026,wh1tc@Kunlun lab& devoke & Zhiniang Peng with HUST,other,4
2026,Evan Grant,other,4
2026,ChengBin Wang with ZheJiang Guoli Security Technology,other,4
2026,"JaGoTu with DCIT, a.s.",other,4
2026,Filip Dragović,other,4
2026,Ilan Kalendarov with Cymulate,other,4
2026,Nacl,other,4
2026,Ofek Levin with Enclave,other,4
2026,wtm with Offensi,other,4
2026,Dongjun Lee with KAIST Hacking Lab,other,4
2026,wisi,other,4
2026,Rutuja Shirali with Microsoft,other,4
2026,Miha Zupan with Microsoft,other,4
2026,DongJun Kim (smlijun) with UIUC,other,4
2026,Tarek Nakkouch,other,4
2026,Daejin Lee,other,4
2026,goodbyeselene,other,4
2026,James Forshaw with Google Project Zero,other,4
2026,haowei yan,other,4
2026,"Zhang WangJunJie, He YiSheng with Hillstone Networks Security Research Institute",other,4
2026,Google Threat Intelligence Group,other,4
2026,"Microsoft Threat Intelligence Center (MSTIC), Microsoft Security Response Center (MSRC), and Office Product Group Security Team",other,4
2026,Estevam Arantes with Microsoft,other,4
2026,MORSE with Microsoft,other,4
2026,sho odagiri with GMO Cybersecurity by Ierae inc,other,4
2026,Sanil Singh Tomar with Microsoft,other,4
2026,SnowRockLab,other,4
2026,Jianyang Song,other,4
2026,Oleksandr Mirosh,other,4
2026,wenqunwang with China Telecom Research Institute,other,4
2026,Windows Attack Research & Protection (WARP) with Microsoft,other,4
2026,Felix B.,other,3
2026,Yun Cong with Microsoft,other,3
2026,Qanux with None,other,3
2026,MasterOogway,other,3
2026,WARP & MORSE teams at Microsoft,other,3
2026,Aniq Fakhrul,other,3
2026,Elad Beber with Cymulate,other,3
2026,Nafiez with NLab Security,other,3
2026,Jody Ritonga with test,other,3
2026,Amir Gombo with Microsoft,other,3
2026,Yonatan Migdal with Microsoft,other,3
2026,Vamsi Nukavarapu with Microsoft,other,3
2026,陳宥升 (CheN..),other,3
2026,Rafael Resende,other,3
2026,PuH4ck3rX with W&M,other,3
2026,Michael Monwuba with Microsoft,other,3
2026,Microsoft Internal with Microsoft,other,3
2026,"Jongseong Kim (nevul37), UIUC",other,3
2026,"Hwiwon Lee (hwiwonl), UIUC",other,3
2026,"Dongjun Kim (smlijun), UIUC",other,3
2026,Arjun Vasudeva with MSRC V&M - Exploit Research Team,other,3
2026,RanchoIce,other,3
2026,Yongha Lee,other,3
2026,khoadha,other,3
2026,John Nzyuko,other,3
2026,XBREACH.AI TEAM with https://xbreach.ai/,other,3
2026,Navapon Premkasem,other,3
2026,DongJun Kim with UIUC,other,3
2026,kai63001,other,3
2026,Yuval Avrahami,other,3
2026,Matthew Cox with Microsoft,other,3
2026,Andrea Pierini with Semperis,other,3
2026,haowei yan(jingdong dawnslab),other,3
2026,Yuval Weber with Microsoft,other,3
2026,LC with VGCO - Vietnam Germany Connection,other,3
2026,kunlun Lab & GLM,other,3
2026,MARIOS GYFTOS,other,3
2026,Fabiano Amorim with Pythian,other,3
2026,Batuhan Er with HawkTrace,other,3
2026,Levi Broderick,other,3
2026,Minjea Park with Stealien,other,3
2026,Yehuda Smirnov with Microsoft,other,3
2026,Naor Evgi with White-Hat LTD,other,3
2026,CrowdStrike Advanced Research Team with CrowdStrike,other,3
2026,Mateusz Garncarek with Digital-Missiles,other,3
2026,Vamshi Krishna Bolly,other,3
2026,TALHA GÜNAY,other,3
2026,Younggi Park (grill66) with UIUC,other,3
2026,Adi Ivascu,other,3
2026,Xin Liu with N05ec@LZU-DSLab,other,3
2026,Butterfly,other,3
2026,Spandan Pokhrel,other,3
2026,Calif.io in collaboration with Claude and Anthropic Research,explicit_ai,3
2026,Orange Tsai (@orange_8361) of DEVCORE Research Team (@d3vc0r3) working with TrendAI Zero Day Initiative,other,3
2026,Brad Schlintz (nmdhkr),other,2
2026,Alasdair Gorniak with Delta Obscura,other,2
2026,Hart Wilson with Microsoft,other,2
2026,George Hughey with MSRC Vulnerabilities & Mitigations,other,2
2026,xina1i@psbc,other,2
2026,Quan Jin with DBAPPSecurity WeBin Lab,other,2
2026,"Faiustov Denis with GMO Cybersecurity by Ierae, Inc.",other,2
2026,"Masahiro Kawada with GMO Cybersecurity by Ierae, Inc.",other,2
2026,Shai Laron with Semperis,other,2
2026,vcsjones with GitHub,other,2
2026,Ghirmay Desta,other,2
2026,WARP & MORSE team at Microsoft,other,2
2026,Yanir Tsarimi with Enclave,other,2
2026,Zeeshan Shaikh (@bugzzzhunter) working with TrendAI Zero Day Initiative,other,2
2026,MEOW,other,2
2026,Stephen Fewer with Rapid7,other,2
2026,Noa Royzman with Microsoft,other,2
2026,Peng Zhou (zpbrent),other,2
2026,Charlie Vogt,other,2
